id,batch,module,severity,category,abi,file,symbol,title,recommendation
CONC-9,B1,CONCEPT,medium,silent-failure,none,src/openms/include/OpenMS/CONCEPT/StreamHandler.h,StreamHandler::registerStream,"registerStream always returns 1, so its documented failure code can never fire","Fix the failure path to return a distinct value (e.g. set 'state = 0;' inside the fail() branch) so the documented contract holds; ideally change the signature to 'bool' or throw on open failure in a clearly-named new overload. The minimal ABI-safe fix (returning 0 on failure) only changes the value, not the type, so existing callers that test '!= 1' start working as documented."
CONC-16,B1,CONCEPT,medium,silent-failure,source-compatible,src/openms/include/OpenMS/CONCEPT/UniqueIdInterface.h,UniqueIdInterface::setUniqueId(const std::string&),String overload of setUniqueId silently clears the id (sets it INVALID) on any non-digit input,"Document the silent-clear contract on the declaration, and/or add a bool setUniqueIdFromString(const std::string&) overload that returns success/failure (or throws ConversionError, mirroring StringUtils::toInt32). Additive; keeps ABI."
CONC-18,B1,CONCEPT,medium,surprising-throw,none,src/openms/include/OpenMS/CONCEPT/UniqueIdIndexer.h,UniqueIdIndexer::updateUniqueIdToIndex,An 'update' method (and the const lookup that calls it) throws Postcondition when duplicate unique ids exist,Document the throw-on-duplicate contract on both updateUniqueIdToIndex() and uniqueIdToIndex(); steer callers to resolveUniqueIdConflicts() first. Consider an overload/flag that returns a status instead of throwing. Doc fix is ABI-safe.
DATA-1,B1,DATASTRUCTURES,medium,hidden-side-effect,none,src/openms/include/OpenMS/DATASTRUCTURES/StringUtils.h,StringUtils::random,random() reseeds the global C RNG with the wall-clock time on every call,"Stop reseeding per-call: use a thread_local std::mt19937 seeded once (e.g. from std::random_device). This is an internal-implementation change with no signature change, so ABI is unaffected; document that successive calls differ. If exact reproducibility is needed add a seeded overload."
DATA-5,B1,DATASTRUCTURES,medium,hidden-side-effect,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/Param.h,Param::setValue,setValue on an existing key silently overwrites (clears) its tags,"Document that setValue replaces tags, and/or change the overwrite path to only overwrite tags when a non-empty tags argument is supplied (mirroring the description logic). Additive/source-compatible: keep signature, change the empty-tags branch to preserve existing tags; or add a clearly-named `setValuePreservingTags` overload. Update the Doxygen to state the tag-overwrite behavior explicitly."
DATA-6,B1,DATASTRUCTURES,medium,misleading-name,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/ParamValue.h,"operator<(const ParamValue&, const ParamValue&) / operator>(const ParamValue&, const ParamValue&)","operator< / operator> compare list values only by SIZE, and return false across differing types","Document loudly in the header that ordering is by size for lists and undefined across types (not a strict weak ordering), so callers do not use ParamValue as an ordered-container key. Ideally (source-compatible) make list comparison lexicographic and define a deterministic cross-type tiebreak by value_type_. Mark the current behavior in docs as 'do not rely on for sorting'."
DATA-8,B1,DATASTRUCTURES,medium,hidden-side-effect,none,src/openms/include/OpenMS/DATASTRUCTURES/DataValue.h,"operator==(const DataValue&, const DataValue&)","DataValue equality on doubles is a fuzzy 1e-6 absolute-tolerance compare, not exact",Document the 1e-6 absolute tolerance prominently on operator== in the header (callers needing exact compare must compare `double(dv)` directly). A relative/ULP tolerance would be more correct but is a behavior change; at minimum the magnitude of the surprise should be documented. ABI-neutral.
DATA-9,B1,DATASTRUCTURES,medium,surprising-throw,none,src/openms/include/OpenMS/DATASTRUCTURES/Param.h,Param::hasSection,hasSection() reads key.back() without an empty-string guard (UB / crash on empty key),Add an `if (key.empty()) return false;` guard at the top of hasSection (source- and ABI-compatible). Optionally document that an empty key returns false.
DATA-14,B1,DATASTRUCTURES,medium,inconsistent-convention,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/DBoundingBox.h,DBoundingBox::isEmpty,"DBoundingBox::isEmpty() reports a degenerate (min==max) box as empty, contradicting the base class semantics","Rename the geometric test to something like hasZeroExtent()/isDegenerate() and add a deprecated isEmpty() alias, or at minimum document that DBoundingBox::isEmpty() means 'has a non-positive extent in some dimension' and deliberately differs from the base class. Additive: keep isEmpty() but add isDegenerate() with clearer name."
DATA-18,B1,DATASTRUCTURES,medium,param-order-or-bool,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/DRange.h,DRange::extend,Two extend() overloads have opposite semantics (multiplicative factor vs additive per-dimension amount) distinguished only by argument type,"Keep both for ABI but give the additive overload a distinct verb (e.g. extendBy()/pad()) with the old name deprecated, and cross-reference the two in docs. At minimum, document the differing factor-vs-additive and negative-handling semantics on both."
DATA-26,B1,DATASTRUCTURES,medium,ownership-lifetime,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/DistanceMatrix.h,DistanceMatrix::operator=,Copy-assignment does a shallow pointer copy (double-free / aliasing) and is hidden as private,Replace with `DistanceMatrix& operator=(const DistanceMatrix&) = delete;` (public) or implement a real deep copy mirroring the copy constructor. ABI: changing private->deleted is source-compatible for external users (they already cannot call it).
DATA-27,B1,DATASTRUCTURES,medium,surprising-throw,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/Matrix.h,Matrix::operator==,"Matrix equality only checks dimensions via a debug-only precondition, so == can be wrong or throw",Compare shapes as part of equality and return false on mismatch: `if (rows_ != rhs.rows_ || cols_ != rhs.cols_) return false; return data_ == rhs.data_;`. ABI: behavioral/source-compatible.
DATA-33,B1,DATASTRUCTURES,medium,silent-failure,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/DateTime.h,DateTime::set,Documented 'ISO 8601' timezone forms silently discard/misinterpret the timezone,"Remove the misleading '(ISO 8601 format)' label from these two forms in the header doc and state explicitly that the offset/Z is ignored. If real ISO-8601 offset support is wanted, add it as a distinct documented behavior. Doc-only fix is source-compatible."
DATA-35,B1,DATASTRUCTURES,medium,silent-failure,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/DateTime.h,DateTime::fromString,fromString returns an invalid DateTime on parse failure while set() throws — asymmetric and unchecked,"Document the sentinel (returns an invalid DateTime; check isValid()) directly in the header, and/or add a throwing variant for parity with set(). Doc + additive overload is source-compatible."
DATA-38,B1,DATASTRUCTURES,medium,surprising-throw,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/Adduct.h,Adduct::operator+ / Adduct::operator+=,operator+ / operator+= throw a bare const char* instead of an OpenMS Exception,Throw a proper OpenMS exception (e.g. Exception::InvalidValue or Exception::IllegalArgument) carrying the two formulas. This is source-compatible for callers that catch BaseException; only callers that explicitly `catch (const char*)` (none expected) would be affected.
DATA-41,B1,DATASTRUCTURES,medium,misleading-name,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/Compomer.h,Compomer::isSingleAdduct,isSingleAdduct's '[out]' Adduct parameter is never written; it is actually an input key,"Either (a) make it actually populate `a` with the single adduct (behavior change) or (b) rename to reflect input semantics (e.g. hasSingleAdduct(const Adduct& key, UInt side) with a const-ref param) and fix the @param[out] to @param[in]. Adding a corrected overload and deprecating the old keeps ABI stable."
DATA-44,B1,DATASTRUCTURES,medium,hidden-side-effect,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/QTCluster.h,QTCluster::getAnnotations,getAnnotations() is a non-const 'get' that can re-run annotation optimization and mutate cluster state,Document the recomputation prominently in the header (it currently has none) and/or split into a const getCurrentAnnotations() that never recomputes plus an explicit optimizeAnnotations(). Adding a const overload/new method is ABI-safe; renaming would break ABI.
DATA-45,B1,DATASTRUCTURES,medium,param-order-or-bool,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/ChargePair.h,ChargePair::getCharge / setCharge / getElementIndex / getMolMultiplier,'pairID' is really a 0/1 element selector and any value != 0 silently means element 1 (no bounds check),"Rename the parameter to e.g. `which` (0 or 1) and document/assert the {0,1} domain, or accept an enum. Parameter renames are source/ABI-neutral; adding an assert is additive. Document the binary semantics at minimum."
DATA-49,B1,DATASTRUCTURES,medium,unit-or-index,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/MassExplainer.h,MassExplainer::queryMultimer,"Parameters m1/m2 are charge-scaled masses (mz*|q|), not plain masses, despite the 'm' name",Rename the parameters to e.g. scaled_mass1/scaled_mass2 (or mz_times_q1) so call sites are unambiguous; keep the doc note. Parameter renames are source/ABI-neutral.
DATA-51,B1,DATASTRUCTURES,medium,misleading-name,none,src/openms/include/OpenMS/DATASTRUCTURES/CVMappings.h,CVMappings::setCVReferences,setCVReferences() appends to existing references instead of replacing them,"Clear both containers at the start of setCVReferences() so it has replace semantics (matches setMappingRules()). This is an additive/behavioral fix with no ABI change; if existing callers rely on append, instead document the append behavior and add a clearly named appendCVReferences() / proper setter."
DATA-53,B1,DATASTRUCTURES,medium,return-value,source-compatible,src/openms/include/OpenMS/DATASTRUCTURES/LPWrapper.h,LPWrapper::solve,"solve() returns a raw solver-native int, not a SolverStatus, and its meaning differs per backend","Document explicitly that the return is opaque and that callers must use getStatus() for a portable result; ideally add a `SolverStatus solveStatus(...)` overload that maps backends uniformly. Doc + additive overload, source-compatible."
DATA-54,B1,DATASTRUCTURES,medium,silent-failure,none,src/openms/include/OpenMS/DATASTRUCTURES/LPWrapper.h,LPWrapper::getRowIndex,getRowIndex()/getColumnIndex() return -1 sentinel on not-found instead of signaling failure,Document the -1 not-found sentinel in the header for both getRowIndex and getColumnIndex (and ideally return Int with a named constant or add a `bool hasRow(name)`/throwing variant). Doc-only / additive; no ABI break.
KERN-5,B1,KERNEL,medium,const-correctness,source-compatible,src/openms/include/OpenMS/KERNEL/BinnedSpectrum.h,BinnedSpectrum::getBinIntensity,getBinIntensity is a non-const getter that mutates the sparse bin container,"Add a const overload that uses coeff() (read-only, returns 0 without insertion) instead of coeffRef(); e.g. `float getBinIntensity(double mz) const { return bins_->coeff(getBinIndex(mz)); }`. Keep the non-const version as a deprecated alias if existing callers rely on insertion. ABI: additive."
